value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227611279,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43547,61739,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563667000,,1322077219,,,,,64,49914838,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227612727,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43548,61738,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563667384,,1322077219,,,,,64,50042181,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227614175,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43549,61737,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563667768,,1322077219,,,,,64,50159785,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227615623,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43550,61736,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563668152,,1322077219,,,,,64,50290566,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227617071,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43551,61735,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563668536,,1322077219,,,,,64,50408325,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227618519,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43552,61734,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563668920,,1322077219,,,,,64,50529314,,,67,1500,,40460,16,,6,,
,,,,,,,,,,,sched_process_exit,,,,,0,,504201042,,,sudoTracing.sh,,,,,713104,,,,,,,,,,,,,,,,16257,,,,,0,,,,3,,,,,,,,,0,,,0,,sudoTracing.sh,,,,,,,,,,20,,,,,,,50595772,,,67,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227619967,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43553,61733,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563669304,,1322077219,,,,,64,50655512,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227621415,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43554,61732,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563669688,,1322077219,,,,,64,50789522,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,hass)0,,,,,713104,1,,3227622863,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43555,61731,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2246025400,,1322077219,,,,,64,50917073,,,67,1500,,40460,16,,6,,
