value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,uid,saddr,ruid,frag_off,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,envp,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,,syscall_setresgid,,,,,0,,746267998,,,startTracing.sh,4294967295,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92246262999896,,,48,,,,,,,,
,,,,,,,,,,,syscall_setgroups,,,,,0,,746267998,,,startTracing.sh,,35177348,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,167,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246263021250,,,48,,,,,,,1,
,,1,,,,,,,,,syscall_socket,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,526337,,,,,,0,,,,231,,,,,,,,,2,,,2,,,,,,,,6,,,,,,,,,,,92246262586096,,,48,,,,,,0,,
,,,,,,,,,,,syscall_connect,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,233,,,,,,,,,2,,,2,,,,,,,,-2,,2130464816,,,,,,,,,92246263062344,,,48,,,,,110,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,29246669,,,48,,,,,,,,
,,1,,,,,,,,,syscall_socket,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,526337,,,,,,0,,,,231,,,,,,,,,2,,,2,,,,,,,,6,,,,,,,,,,,92246263045989,,,48,,,,,,0,,
,,,,,,,,,,,syscall_connect,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,233,,,,,,,,,2,,,2,,,,,,,,-2,,2130465088,,,,,,,,,92246263109635,,,48,,,,,110,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,29285002,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/group,,,,,29325887,,,48,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,29414168,,,48,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,4294967295,,,,,,,,,,,0,,,,169,,4294967295,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92246263296665,,4294967295,48,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,746267998,,,startTracing.sh,4294967295,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,2,,,2,,,,,,,,0,,,,,,,,4294967295,,,92246263300884,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/pam.d/sudo,,,,,29622396,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35227392,,95,,,,,,,,,,,28996879,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-auth,,,,,29670730,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35231496,,1221,,,,,,,,,,,29641823,,,48,,,,,,,,
,,,,43856,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_unix.so,,,,,29769687,,,48,,,,524288,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,2130462248,,512,,,,,,,,,,,29689167,,,48,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460952,,1040,,,,,,,,,,,29783437,,,48,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460896,,45,,,,,,,,,,,29795104,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,29902083,,,48,,,,,,,,
,,,,33232,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/libcrypt.so.1,,,,,29939895,,,48,,,,524288,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/etc/ld.so.cache,,,,,29953853,,,48,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,29971614,,,48,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92246263829163,,,48,,,,,,,,
,,,,33232,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/libcrypt.so.1,,,,,30006405,,,48,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130461576,,512,,,,,,,,,,,29801146,,,48,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460200,,1120,,,,,,,,,,,30018749,,,48,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460144,,47,,,,,,,,,,,30025780,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,30104998,,,48,,,,,,,,
,,,,43856,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_deny.so,,,,,30600361,,,48,,,,524288,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130462248,,512,,,,,,,,,,,30031978,,,48,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130461032,,960,,,,,,,,,,,30616611,,,48,,,,,,,,
,,,,,,,,,960,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460976,,45,,,,,,,,,,,30625777,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,30702131,,,48,,,,,,,,
,,,,43856,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_permit.so,,,,,30799266,,,48,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130462248,,512,,,,,,,,,,,30630881,,,48,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460992,,1000,,,,,,,,,,,30813849,,,48,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460936,,45,,,,,,,,,,,30821193,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,30898484,,,48,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,35231496,,0,,,,,,,,,,,30826766,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,31009630,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-account,,,,,31046921,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35231496,,1208,,,,,,,,,,,30993380,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35231496,,0,,,,,,,,,,,31066348,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,31127077,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-session-noninteractive,,,,,31146035,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35231496,,1154,,,,,,,,,,,31123119,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35231496,,0,,,,,,,,,,,31160671,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,31225670,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35227392,,0,,,,,,,,,,,31221712,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,31238170,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,6,,,,,,/etc/pam.d/other,,,,,31250358,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35227392,,520,,,,,,,,,,,31231451,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-auth,,,,,31296660,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,2,,,2,,,,,,35231496,,1221,,,,,,,,,,,31272441,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35231496,,0,,,,,,,,,,,31309003,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,31367440,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-account,,,,,31384420,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35231496,,1208,,,,,,,,,,,31363482,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35231496,,0,,,,,,,,,,,31396086,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,31445930,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-password,,,,,31462857,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35231496,,1440,,,,,,,,,,,31442284,,,48,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35231496,,0,,,,,,,,,,,31476034,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,31531242,,,48,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,7,,,,,,/etc/pam.d/common-session,,,,,31547700,,,48,,,,131072,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,35231496,,1224,,,,,,,,,,,31527440,,,48,,,,,,,,
,,,,43856,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_systemd.so,,,,,31643377,,,48,,,,524288,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,2,,,2,,,,,,2130462248,,512,,,,,,,,,,,31560565,,,48,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460672,,1320,,,,,,,,,,,31656085,,,48,,,,,,,,
,,,,,,,,,1320,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460608,,51,,,,,,,,,,,31665512,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,31760876,,,48,,,,,,,,
,,,,19936,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/librt.so.1,,,,,31807178,,,48,,,,524288,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/etc/ld.so.cache,,,,,31821918,,,48,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,31837751,,,48,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92246265694519,,,48,,,,,,,,
,,,,19936,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/librt.so.1,,,,,31872646,,,48,,,,524288,,,,
,,,,,,,,,51,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130461576,,512,,,,,,,,,,,31671397,,,48,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460040,,1280,,,,,,,,,,,31885146,,,48,,,,,,,,
,,,,,,,,,1280,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130459984,,47,,,,,,,,,,,31891709,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,31961240,,,48,,,,,,,,
,,,,19936,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/libpam_misc.so.0,,,,,31985250,,,48,,,,524288,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92246265837174,,,48,,,,,,,,
,,,,19936,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/libpam_misc.so.0,,,,,32006656,,,48,,,,524288,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130461528,,512,,,,,,,,,,,31897855,,,48,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460232,,1040,,,,,,,,,,,32018323,,,48,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460176,,45,,,,,,,,,,,32024989,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,32087802,,,48,,,,,,,,
,,,,19936,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/usr/lib/sudo/libgcc_s.so.1,,,,,32103895,,,48,,,,524288,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92246265955455,,,48,,,,,,,,
,,,,19936,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/libgcc_s.so.1,,,,,32125354,,,48,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130461504,,512,,,,,,,,,,,32030406,,,48,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460168,,1080,,,,,,,,,,,32136551,,,48,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460112,,45,,,,,,,,,,,32143374,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,32207801,,,48,,,,,,,,
,,,,43856,,,,,,,syscall_open,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_chksshpwd.so,,,,,33136963,,,48,,,,524288,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130462248,,512,,,,,,,,,,,32148947,,,48,,,,,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460992,,1000,,,,,,,,,,,33151495,,,48,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2130460936,,45,,,,,,,,,,,33160349,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,33236598,,,48,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,35231496,,0,,,,,,,,,,,33167797,,,48,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,746267998,,,startTracing.sh,,,,,830496,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,33358265,,,48,,,,,,,,
